Site Name	SiteID	Meta Category	L1	L2	L3	L4	L5	L6	Cat ID	Level	Leaf	Breadcrumb	Category Name	Business Vertical (Direct Child Categories)	ODI Product Space	Lead	Category RYG Status	ET Name	GH Batch	ET Alignment	ET Alignment: Comment	Cat ID Site Alignment	Legal/Policy Requests	Focus Category – Category	Focus Category – Aspect	Planned CR	Comments	Test Category Flag	Test Category	Other Category	Key
IT	101	Abbigliamento e accessori				Ciondoli e gioielli per scarpe			150955	4	Yes	Abbigliamento e accessori [11450] > Donna [260010] > Accessori [4251] > Ciondoli e gioielli per scarpe [150955]	Ciondoli e gioielli per scarpe	Fashion		Francesca Contessotto	Green	Shoe Accessory	CSA Batch 2	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		101_150955
IT	101	Abbigliamento e accessori				Copricapi e fascinator			168998	4	Yes	Abbigliamento e accessori [11450] > Donna [260010] > Accessori [4251] > Copricapi e fascinator [168998]	Copricapi e fascinator	Fashion		Francesca Contessotto	Green	Hat	CSA Batch 2	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		101_168998
IT	101	Abbigliamento e accessori				Cravatte			151486	4	Yes	Abbigliamento e accessori [11450] > Donna [260010] > Accessori [4251] > Cravatte [151486]	Cravatte	Fashion		Francesca Contessotto	Green	Fashion Accessory	CSA Batch 2	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		101_151486
IT	101	Abbigliamento e accessori				Fibbie per cinture			163573	4	Yes	Abbigliamento e accessori [11450] > Donna [260010] > Accessori [4251] > Fibbie per cinture [163573]	Fibbie per cinture	Fashion		Francesca Contessotto	Green	Belt	CSA Batch 2	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		101_163573
IT	101	Abbigliamento e accessori				Guanti e muffole			105559	4	Yes	Abbigliamento e accessori [11450] > Donna [260010] > Accessori [4251] > Guanti e muffole [105559]	Guanti e muffole	Fashion		Francesca Contessotto	Green	Gloves	CSA Batch 2	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		101_105559
IT	101	Abbigliamento e accessori				Occhiali da sole e accessori			179247	4	No	Abbigliamento e accessori [11450] > Donna [260010] > Accessori [4251] > Occhiali da sole e accessori [179247]	Occhiali da sole e accessori	Fashion		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		101_179247
IT	101	Abbigliamento e accessori					Occhiali da sole		45246	5	Yes	Abbigliamento e accessori [11450] > Donna [260010] > Accessori [4251] > Occhiali da sole e accessori [179247] > Occhiali da sole [45246]	Occhiali da sole	Fashion		Francesca Contessotto	Green	Eyewear	CSA Batch 1	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		101_45246
IT	101	Abbigliamento e accessori					Accessori		179249	5	Yes	Abbigliamento e accessori [11450] > Donna [260010] > Accessori [4251] > Occhiali da sole e accessori [179247] > Accessori [179249]	Accessori	Fashion		Francesca Contessotto	Green	Eyewear	CSA Batch 2	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		101_179249
IT	101	Abbigliamento e accessori					Pezzi di ricambio e lenti		179196	5	Yes	Abbigliamento e accessori [11450] > Donna [260010] > Accessori [4251] > Occhiali da sole e accessori [179247] > Pezzi di ricambio e lenti [179196]	Pezzi di ricambio e lenti	Fashion		Francesca Contessotto	Green	Eyewear	CSA Batch 2	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		101_179196
IT	101	Abbigliamento e accessori				Ombrelli			105569	4	Yes	Abbigliamento e accessori [11450] > Donna [260010] > Accessori [4251] > Ombrelli [105569]	Ombrelli	Fashion		Francesca Contessotto	Green	Fashion Accessory	CSA Batch 2	Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		101_105569
