Site Name	SiteID	Meta Category	L1	L2	L3	L4	L5	L6	Cat ID	Level	Leaf	Breadcrumb	Category Name	Business Vertical (Direct Child Categories)	ODI Product Space	Lead	Category RYG Status	ET Name	GH Batch	ET Alignment	ET Alignment: Comment	Cat ID Site Alignment	Legal/Policy Requests	Focus Category – Category	Focus Category – Aspect	Planned CR	Comments	Test Category Flag	Test Category	Other Category	Key
ES	186	Informática y tablets			Otros				44996	3	Yes	Informática y tablets [58058] > Conexión de redes [11176] > Otros [44996]	Otros	Electronics		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N	Y	186_44996
ES	186	Informática y tablets		Teclados, ratones y punteros					3676	2	No	Informática y tablets [58058] > Teclados, ratones y punteros [3676]	Teclados, ratones y punteros	Electronics		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		186_3676
ES	186	Informática y tablets			Combinación de teclado y ratón				47779	3	Yes	Informática y tablets [58058] > Teclados, ratones y punteros [3676] > Combinación de teclado y ratón [47779]	Combinación de teclado y ratón	Electronics		Francesca Contessotto	Green	Computer Keyboard		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_47779
ES	186	Informática y tablets			Controles remotos y punteros				51086	3	Yes	Informática y tablets [58058] > Teclados, ratones y punteros [3676] > Controles remotos y punteros [51086]	Controles remotos y punteros	Electronics		Francesca Contessotto	Green	Remote Control		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_51086
ES	186	Informática y tablets			Ratones/trackballs/touchpads				23160	3	Yes	Informática y tablets [58058] > Teclados, ratones y punteros [3676] > Ratones/trackballs/touchpads [23160]	Ratones/trackballs/touchpads	Electronics		Francesca Contessotto	Green	Computer Mouse		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_23160
ES	186	Informática y tablets			Tabletas gráficas y pens				3680	3	Yes	Informática y tablets [58058] > Teclados, ratones y punteros [3676] > Tabletas gráficas y pens [3680]	Tabletas gráficas y pens	Electronics		Francesca Contessotto	Green	Graphic Tablet & Pen		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_3680
ES	186	Informática y tablets			Teclados y keypads				33963	3	Yes	Informática y tablets [58058] > Teclados, ratones y punteros [3676] > Teclados y keypads [33963]	Teclados y keypads	Electronics		Francesca Contessotto	Green	Computer Keyboard		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_33963
ES	186	Informática y tablets			Otros				170	3	Yes	Informática y tablets [58058] > Teclados, ratones y punteros [3676] > Otros [170]	Otros	Electronics		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N	Y	186_170
ES	186	Informática y tablets		Monitores/proyectores/acces.					162497	2	No	Informática y tablets [58058] > Monitores/proyectores/acces. [162497]	Monitores/proyectores/acces.	Electronics		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		186_162497
ES	186	Informática y tablets			Monitores				80053	3	Yes	Informática y tablets [58058] > Monitores/proyectores/acces. [162497] > Monitores [80053]	Monitores	Electronics		Francesca Contessotto	Green	Monitor		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_80053
ES	186	Informática y tablets			Piezas de recambio/monitores				168068	3	Yes	Informática y tablets [58058] > Monitores/proyectores/acces. [162497] > Piezas de recambio/monitores [168068]	Piezas de recambio/monitores	Electronics		Francesca Contessotto	Green	Monitor Part		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_168068
ES	186	Informática y tablets			Proyectores				25321	3	Yes	Informática y tablets [58058] > Monitores/proyectores/acces. [162497] > Proyectores [25321]	Proyectores	Electronics		Francesca Contessotto	Green	Video & Slide Projector		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_25321
ES	186	Informática y tablets			Proyectores: accesorios				260137	3	Yes	Informática y tablets [58058] > Monitores/proyectores/acces. [162497] > Proyectores: accesorios [260137]	Proyectores: accesorios	Electronics		Francesca Contessotto	Green	Video & Slide Projector Accessory		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_260137
ES	186	Informática y tablets			Proyectores: recambios				99231	3	Yes	Informática y tablets [58058] > Monitores/proyectores/acces. [162497] > Proyectores: recambios [99231]	Proyectores: recambios	Electronics		Francesca Contessotto	Green	Video & Slide Projector Part		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_99231
ES	186	Informática y tablets			Soportes para monitor				51052	3	Yes	Informática y tablets [58058] > Monitores/proyectores/acces. [162497] > Soportes para monitor [51052]	Soportes para monitor	Electronics		Francesca Contessotto	Green	Monitor Accessory		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_51052
ES	186	Informática y tablets			Suministros eléctricos				158845	3	Yes	Informática y tablets [58058] > Monitores/proyectores/acces. [162497] > Suministros eléctricos [158845]	Suministros eléctricos	Electronics		Francesca Contessotto	Green	Monitor Part		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_158845
ES	186	Informática y tablets			Otros				175688	3	Yes	Informática y tablets [58058] > Monitores/proyectores/acces. [162497] > Otros [175688]	Otros	Electronics		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N	Y	186_175688
ES	186	Informática y tablets		Protección/distrib./electricid					86722	2	No	Informática y tablets [58058] > Protección/distrib./electricid [86722]	Protección/distrib./electricid	Electronics		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		186_86722
ES	186	Informática y tablets			Estabilizador/tensión/regletas				96907	3	Yes	Informática y tablets [58058] > Protección/distrib./electricid [86722] > Estabilizador/tensión/regletas [96907]	Estabilizador/tensión/regletas	Electronics		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		186_96907
ES	186	Informática y tablets			Inversores de corriente				175687	3	Yes	Informática y tablets [58058] > Protección/distrib./electricid [86722] > Inversores de corriente [175687]	Inversores de corriente	Electronics		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		186_175687
ES	186	Informática y tablets			UPS/sistem/alimentac/ininterr				99265	3	Yes	Informática y tablets [58058] > Protección/distrib./electricid [86722] > UPS/sistem/alimentac/ininterr [99265]	UPS/sistem/alimentac/ininterr	Electronics		Francesca Contessotto	Green	Power Device for Computer		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_99265
ES	186	Informática y tablets			Unidades/distribuc./electricid				86723	3	Yes	Informática y tablets [58058] > Protección/distrib./electricid [86722] > Unidades/distribuc./electricid [86723]	Unidades/distribuc./electricid	Electronics		Francesca Contessotto	Green	Power Device for Computer		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_86723
ES	186	Informática y tablets			UPS/SAI baterías y componentes				48479	3	Yes	Informática y tablets [58058] > Protección/distrib./electricid [86722] > UPS/SAI baterías y componentes [48479]	UPS/SAI baterías y componentes	Electronics		Francesca Contessotto	Green	Power Device for Computer		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_48479
ES	186	Informática y tablets			Otros				20315	3	Yes	Informática y tablets [58058] > Protección/distrib./electricid [86722] > Otros [20315]	Otros	Electronics		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N	Y	186_20315
ES	186	Informática y tablets		Impresoras y escáneres					171961	2	No	Informática y tablets [58058] > Impresoras y escáneres [171961]	Impresoras y escáneres	Electronics		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		186_171961
ES	186	Informática y tablets			Impresoras				1245	3	Yes	Informática y tablets [58058] > Impresoras y escáneres [171961] > Impresoras [1245]	Impresoras	Electronics		Francesca Contessotto	Green	Printer & Scanner		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_1245
ES	186	Informática y tablets			Escáneres				11205	3	Yes	Informática y tablets [58058] > Impresoras y escáneres [171961] > Escáneres [11205]	Escáneres	Electronics		Francesca Contessotto	Green	Printer & Scanner		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_11205
ES	186	Informática y tablets			Tinta, tóner y papel				11195	3	No	Informática y tablets [58058] > Impresoras y escáneres [171961] > Tinta, tóner y papel [11195]	Tinta, tóner y papel	Electronics		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		186_11195
ES	186	Informática y tablets				Cartuchos de tinta vacíos			156545	4	Yes	Informática y tablets [58058] > Impresoras y escáneres [171961] > Tinta, tóner y papel [11195] > Cartuchos de tinta vacíos [156545]	Cartuchos de tinta vacíos	Electronics		Francesca Contessotto	Green	Printer & Scanner Supply		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_156545
ES	186	Informática y tablets				Cartuchos de tinta			16191	4	Yes	Informática y tablets [58058] > Impresoras y escáneres [171961] > Tinta, tóner y papel [11195] > Cartuchos de tinta [16191]	Cartuchos de tinta	Electronics		Francesca Contessotto	Green	Printer & Scanner Supply		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_16191
ES	186	Informática y tablets				Cartuchos de tóner			16204	4	Yes	Informática y tablets [58058] > Impresoras y escáneres [171961] > Tinta, tóner y papel [11195] > Cartuchos de tóner [16204]	Cartuchos de tóner	Electronics		Francesca Contessotto	Green	Printer & Scanner Supply		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_16204
ES	186	Informática y tablets				Cintas de tinta			11202	4	Yes	Informática y tablets [58058] > Impresoras y escáneres [171961] > Tinta, tóner y papel [11195] > Cintas de tinta [11202]	Cintas de tinta	Electronics		Francesca Contessotto	Green	Printer & Scanner Supply		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_11202
ES	186	Informática y tablets				Papel de fotografía			73452	4	Yes	Informática y tablets [58058] > Impresoras y escáneres [171961] > Tinta, tóner y papel [11195] > Papel de fotografía [73452]	Papel de fotografía	Electronics		Francesca Contessotto	Green	Printer & Scanner Supply		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_73452
ES	186	Informática y tablets				Papel de impresión			86728	4	Yes	Informática y tablets [58058] > Impresoras y escáneres [171961] > Tinta, tóner y papel [11195] > Papel de impresión [86728]	Papel de impresión	Electronics		Francesca Contessotto	Green	Printer & Scanner Supply		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_86728
ES	186	Informática y tablets				Tinta para cartuchos y kits			99319	4	Yes	Informática y tablets [58058] > Impresoras y escáneres [171961] > Tinta, tóner y papel [11195] > Tinta para cartuchos y kits [99319]	Tinta para cartuchos y kits	Electronics		Francesca Contessotto	Green	Printer & Scanner Supply		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_99319
ES	186	Informática y tablets				Tinta para tóner y kits			175682	4	Yes	Informática y tablets [58058] > Impresoras y escáneres [171961] > Tinta, tóner y papel [11195] > Tinta para tóner y kits [175682]	Tinta para tóner y kits	Electronics		Francesca Contessotto	Green	Printer & Scanner Supply		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_175682
ES	186	Informática y tablets				Otros			175705	4	Yes	Informática y tablets [58058] > Impresoras y escáneres [171961] > Tinta, tóner y papel [11195] > Otros [175705]	Otros	Electronics		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N	Y	186_175705
ES	186	Informática y tablets			Recambios y accesorios				182086	3	No	Informática y tablets [58058] > Impresoras y escáneres [171961] > Recambios y accesorios [182086]	Recambios y accesorios	Electronics		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		186_182086
ES	186	Informática y tablets				Alimentadores/bandejas/salida			11197	4	Yes	Informática y tablets [58058] > Impresoras y escáneres [171961] > Recambios y accesorios [182086] > Alimentadores/bandejas/salida [11197]	Alimentadores/bandejas/salida	Electronics		Francesca Contessotto	Green	Printer & Scanner Part		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_11197
ES	186	Informática y tablets				Cabezales de impresión			51328	4	Yes	Informática y tablets [58058] > Impresoras y escáneres [171961] > Recambios y accesorios [182086] > Cabezales de impresión [51328]	Cabezales de impresión	Electronics		Francesca Contessotto	Green	Printer & Scanner Part		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_51328
ES	186	Informática y tablets				Fusores			175686	4	Yes	Informática y tablets [58058] > Impresoras y escáneres [171961] > Recambios y accesorios [182086] > Fusores [175686]	Fusores	Electronics		Francesca Contessotto	Green	Printer & Scanner Part		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_175686
ES	186	Informática y tablets				Impresoras a doble cara			182087	4	Yes	Informática y tablets [58058] > Impresoras y escáneres [171961] > Recambios y accesorios [182086] > Impresoras a doble cara [182087]	Impresoras a doble cara	Electronics		Francesca Contessotto	Green	Printer & Scanner Part		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_182087
ES	186	Informática y tablets				Kits de limpieza y reparación			175685	4	Yes	Informática y tablets [58058] > Impresoras y escáneres [171961] > Recambios y accesorios [182086] > Kits de limpieza y reparación [175685]	Kits de limpieza y reparación	Electronics		Francesca Contessotto	Green	Consumer Electronics Care & Repair		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_175685
ES	186	Informática y tablets				Memorias de impresión			16211	4	Yes	Informática y tablets [58058] > Impresoras y escáneres [171961] > Recambios y accesorios [182086] > Memorias de impresión [16211]	Memorias de impresión	Electronics		Francesca Contessotto	Green	Printer & Scanner Part		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_16211
ES	186	Informática y tablets				Recambios para escáner			170601	4	Yes	Informática y tablets [58058] > Impresoras y escáneres [171961] > Recambios y accesorios [182086] > Recambios para escáner [170601]	Recambios para escáner	Electronics		Francesca Contessotto	Green	Printer & Scanner Part		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_170601
ES	186	Informática y tablets				Suministros eléctricos			101356	4	Yes	Informática y tablets [58058] > Impresoras y escáneres [171961] > Recambios y accesorios [182086] > Suministros eléctricos [101356]	Suministros eléctricos	Electronics		Francesca Contessotto	Green	Printer & Scanner Part		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_101356
ES	186	Informática y tablets				Tambores láser			51288	4	Yes	Informática y tablets [58058] > Impresoras y escáneres [171961] > Recambios y accesorios [182086] > Tambores láser [51288]	Tambores láser	Electronics		Francesca Contessotto	Green	Printer & Scanner Part		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_51288
ES	186	Informática y tablets				Otros			170599	4	Yes	Informática y tablets [58058] > Impresoras y escáneres [171961] > Recambios y accesorios [182086] > Otros [170599]	Otros	Electronics		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N	Y	186_170599
ES	186	Informática y tablets		Impresión 3D					183062	2	No	Informática y tablets [58058] > Impresión 3D [183062]	Impresión 3D	Electronics		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		186_183062
ES	186	Informática y tablets			Impresoras 3D				183063	3	Yes	Informática y tablets [58058] > Impresión 3D [183062] > Impresoras 3D [183063]	Impresoras 3D	Electronics		Francesca Contessotto	Green	3D Printer		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_183063
ES	186	Informática y tablets			Escáneres 3D				183064	3	Yes	Informática y tablets [58058] > Impresión 3D [183062] > Escáneres 3D [183064]	Escáneres 3D	Electronics		Francesca Contessotto	Green	3D Scanner		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_183064
ES	186	Informática y tablets			Consumibles				183065	3	Yes	Informática y tablets [58058] > Impresión 3D [183062] > Consumibles [183065]	Consumibles	Electronics		Francesca Contessotto	Green	3D Printer Part		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_183065
ES	186	Informática y tablets			Impresoras 3D: accesorios				260315	3	Yes	Informática y tablets [58058] > Impresión 3D [183062] > Impresoras 3D: accesorios [260315]	Impresoras 3D: accesorios	Electronics		Francesca Contessotto	Green	3D Printer Accessory		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_260315
ES	186	Informática y tablets			Impresoras 3D: recambios				183066	3	Yes	Informática y tablets [58058] > Impresión 3D [183062] > Impresoras 3D: recambios [183066]	Impresoras 3D: recambios	Electronics		Francesca Contessotto	Green	3D Printer Part		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_183066
ES	186	Informática y tablets			Escáneres 3D: accesorios				260316	3	Yes	Informática y tablets [58058] > Impresión 3D [183062] > Escáneres 3D: accesorios [260316]	Escáneres 3D: accesorios	Electronics		Francesca Contessotto	Green	3D Scanner Accessory		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_260316
ES	186	Informática y tablets			Escáneres 3D: recambios				260317	3	Yes	Informática y tablets [58058] > Impresión 3D [183062] > Escáneres 3D: recambios [260317]	Escáneres 3D: recambios	Electronics		Francesca Contessotto	Green	3D Scanner Part		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_260317
ES	186	Informática y tablets		Software					18793	2	No	Informática y tablets [58058] > Software [18793]	Software	Electronics		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		186_18793
ES	186	Informática y tablets			Antivirus y seguridad				175689	3	Yes	Informática y tablets [58058] > Software [18793] > Antivirus y seguridad [175689]	Antivirus y seguridad	Electronics		Francesca Contessotto	Green	Software		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_175689
ES	186	Informática y tablets			Educación/lenguaje/referencias				3783	3	Yes	Informática y tablets [58058] > Software [18793] > Educación/lenguaje/referencias [3783]	Educación/lenguaje/referencias	Electronics		Francesca Contessotto	Green	Software		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_3783
ES	186	Informática y tablets			Empresa y negocios				3768	3	Yes	Informática y tablets [58058] > Software [18793] > Empresa y negocios [3768]	Empresa y negocios	Electronics		Francesca Contessotto	Green	Software		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_3768
ES	186	Informática y tablets			Finanz/personal/impuest/derech				158906	3	Yes	Informática y tablets [58058] > Software [18793] > Finanz/personal/impuest/derech [158906]	Finanz/personal/impuest/derech	Electronics		Francesca Contessotto	Green	Software		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_158906
ES	186	Informática y tablets			Hobbies y ocio				80015	3	Yes	Informática y tablets [58058] > Software [18793] > Hobbies y ocio [80015]	Hobbies y ocio	Electronics		Francesca Contessotto	Green	Software		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_80015
ES	186	Informática y tablets			Imagen, vídeo y audio				41859	3	Yes	Informática y tablets [58058] > Software [18793] > Imagen, vídeo y audio [41859]	Imagen, vídeo y audio	Electronics		Francesca Contessotto	Green	Software		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_41859
ES	186	Informática y tablets			Servidores/desarrollador/DBMS				80356	3	Yes	Informática y tablets [58058] > Software [18793] > Servidores/desarrollador/DBMS [80356]	Servidores/desarrollador/DBMS	Electronics		Francesca Contessotto	Green	Software		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_80356
ES	186	Informática y tablets			Sistemas operativos				11226	3	Yes	Informática y tablets [58058] > Software [18793] > Sistemas operativos [11226]	Sistemas operativos	Electronics		Francesca Contessotto	Green	Software		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_11226
ES	186	Informática y tablets			Utilidades/herramient./drivers				158911	3	Yes	Informática y tablets [58058] > Software [18793] > Utilidades/herramient./drivers [158911]	Utilidades/herramient./drivers	Electronics		Francesca Contessotto	Green	Software		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_158911
ES	186	Informática y tablets			Web y autoedición				185	3	Yes	Informática y tablets [58058] > Software [18793] > Web y autoedición [185]	Web y autoedición	Electronics		Francesca Contessotto	Green	Software		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_185
ES	186	Informática y tablets			Otros				182	3	Yes	Informática y tablets [58058] > Software [18793] > Otros [182]	Otros	Electronics		Francesca Contessotto	Green	Software		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N	Y	186_182
ES	186	Informática y tablets		Manuales y recursos					3516	2	Yes	Informática y tablets [58058] > Manuales y recursos [3516]	Manuales y recursos	Electronics		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		186_3516
ES	186	Informática y tablets		Informática vintage					11189	2	No	Informática y tablets [58058] > Informática vintage [11189]	Informática vintage	Electronics		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		186_11189
ES	186	Informática y tablets			Manuales/merchandising/vintage				14906	3	Yes	Informática y tablets [58058] > Informática vintage [11189] > Manuales/merchandising/vintage [14906]	Manuales/merchandising/vintage	Electronics		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		186_14906
ES	186	Informática y tablets			Ordenadores vintage				162075	3	Yes	Informática y tablets [58058] > Informática vintage [11189] > Ordenadores vintage [162075]	Ordenadores vintage	Electronics		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		186_162075
ES	186	Informática y tablets			Piezas y accesorios vintage				175690	3	Yes	Informática y tablets [58058] > Informática vintage [11189] > Piezas y accesorios vintage [175690]	Piezas y accesorios vintage	Electronics		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		186_175690
ES	186	Informática y tablets			Otros				4193	3	Yes	Informática y tablets [58058] > Informática vintage [11189] > Otros [4193]	Otros	Electronics		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N	Y	186_4193
ES	186	Informática y tablets		Lotes mixtos					259696	2	Yes	Informática y tablets [58058] > Lotes mixtos [259696]	Lotes mixtos	Electronics		Francesca Contessotto	Green	Computers, Tablets & Networking Mixed Lot		Big7 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_259696
ES	186	Informática y tablets		Otros					162	2	Yes	Informática y tablets [58058] > Otros [162]	Otros	Electronics		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N	Y	186_162
ES	186	Instrumentos musicales	Instrumentos musicales						619	1	No	Instrumentos musicales [619]	Instrumentos musicales	Lifestyle		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		186_619
ES	186	Instrumentos musicales		Accesorios y equipos					180008	2	No	Instrumentos musicales [619] > Accesorios y equipos [180008]	Accesorios y equipos	Lifestyle		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		186_180008
ES	186	Instrumentos musicales			Afinadores				64388	3	Yes	Instrumentos musicales [619] > Accesorios y equipos [180008] > Afinadores [64388]	Afinadores	Lifestyle		Francesca Contessotto	Green			Big4 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_64388
ES	186	Instrumentos musicales			Atriles				101555	3	Yes	Instrumentos musicales [619] > Accesorios y equipos [180008] > Atriles [101555]	Atriles	Lifestyle		Francesca Contessotto	Green			Big4 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_101555
ES	186	Instrumentos musicales			Metrónomos				41404	3	Yes	Instrumentos musicales [619] > Accesorios y equipos [180008] > Metrónomos [41404]	Metrónomos	Lifestyle		Francesca Contessotto	Green			Big4 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_41404
ES	186	Instrumentos musicales			Protección auditiva				39179	3	Yes	Instrumentos musicales [619] > Accesorios y equipos [180008] > Protección auditiva [39179]	Protección auditiva	Lifestyle		Francesca Contessotto	Green			Big4 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_39179
ES	186	Instrumentos musicales			Ropa y uniformes				106454	3	Yes	Instrumentos musicales [619] > Accesorios y equipos [180008] > Ropa y uniformes [106454]	Ropa y uniformes	Lifestyle		Francesca Contessotto	Green					FR|IT|ES							N		186_106454
ES	186	Instrumentos musicales			Otros				1288	3	Yes	Instrumentos musicales [619] > Accesorios y equipos [180008] > Otros [1288]	Otros	Lifestyle		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N	Y	186_1288
ES	186	Instrumentos musicales		Guitarras y bajos					3858	2	No	Instrumentos musicales [619] > Guitarras y bajos [3858]	Guitarras y bajos	Lifestyle		Francesca Contessotto	Green					US|UK|AU|DE|FR|IT|ES							N		186_3858
ES	186	Instrumentos musicales			Amplificadores				38072	3	Yes	Instrumentos musicales [619] > Guitarras y bajos [3858] > Amplificadores [38072]	Amplificadores	Lifestyle		Francesca Contessotto	Green			Big4 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_38072
ES	186	Instrumentos musicales			Bajos				4713	3	Yes	Instrumentos musicales [619] > Guitarras y bajos [3858] > Bajos [4713]	Bajos	Lifestyle		Francesca Contessotto	Green			Big4 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_4713
ES	186	Instrumentos musicales			De regazo y de acero con pedal				181220	3	Yes	Instrumentos musicales [619] > Guitarras y bajos [3858] > De regazo y de acero con pedal [181220]	De regazo y de acero con pedal	Lifestyle		Francesca Contessotto	Green			Big4 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_181220
ES	186	Instrumentos musicales			Guitarras acústicas				33021	3	Yes	Instrumentos musicales [619] > Guitarras y bajos [3858] > Guitarras acústicas [33021]	Guitarras acústicas	Lifestyle		Francesca Contessotto	Green			Big4 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_33021
ES	186	Instrumentos musicales			Guitarras caja de cigarrillos				181221	3	Yes	Instrumentos musicales [619] > Guitarras y bajos [3858] > Guitarras caja de cigarrillos [181221]	Guitarras caja de cigarrillos	Lifestyle		Francesca Contessotto	Green			Big4 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_181221
ES	186	Instrumentos musicales			Guitarras clásicas y españolas				119544	3	Yes	Instrumentos musicales [619] > Guitarras y bajos [3858] > Guitarras clásicas y españolas [119544]	Guitarras clásicas y españolas	Lifestyle		Francesca Contessotto	Green			Big4 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_119544
ES	186	Instrumentos musicales			Guitarras de viaje				159948	3	Yes	Instrumentos musicales [619] > Guitarras y bajos [3858] > Guitarras de viaje [159948]	Guitarras de viaje	Lifestyle		Francesca Contessotto	Green			Big4 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_159948
ES	186	Instrumentos musicales			Guitarras eléctricas				33034	3	Yes	Instrumentos musicales [619] > Guitarras y bajos [3858] > Guitarras eléctricas [33034]	Guitarras eléctricas	Lifestyle		Francesca Contessotto	Green			Big4 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_33034
ES	186	Instrumentos musicales			Guitarras electroacústicas				22966	3	Yes	Instrumentos musicales [619] > Guitarras y bajos [3858] > Guitarras electroacústicas [22966]	Guitarras electroacústicas	Lifestyle		Francesca Contessotto	Green			Big4 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_22966
ES	186	Instrumentos musicales			Guitarras resonadoras				181219	3	Yes	Instrumentos musicales [619] > Guitarras y bajos [3858] > Guitarras resonadoras [181219]	Guitarras resonadoras	Lifestyle		Francesca Contessotto	Green			Big4 Aligned		US|UK|AU|DE|FR|IT|ES							N		186_181219
ES	186	Instrumentos musicales			Packs de guitarra				84659	3	No	Instrumentos musicales [619] > Guitarras y bajos [3858] > Packs de guitarra [84659]	Packs de guitarra	Lifestyle		Francesca Contessotto	Green					FR|IT|ES							N		186_84659
ES	186	Instrumentos musicales				Bajos			64398	4	Yes	Instrumentos musicales [619] > Guitarras y bajos [3858] > Packs de guitarra [84659] > Bajos [64398]	Bajos	Lifestyle		Francesca Contessotto	Green					FR|IT|ES							N		186_64398
ES	186	Instrumentos musicales				Guitarras acústicas			47066	4	Yes	Instrumentos musicales [619] > Guitarras y bajos [3858] > Packs de guitarra [84659] > Guitarras acústicas [47066]	Guitarras acústicas	Lifestyle		Francesca Contessotto	Green					FR|IT|ES							N		186_47066
ES	186	Instrumentos musicales				Guitarras eléctricas			47074	4	Yes	Instrumentos musicales [619] > Guitarras y bajos [3858] > Packs de guitarra [84659] > Guitarras eléctricas [47074]	Guitarras eléctricas	Lifestyle		Francesca Contessotto	Green					FR|IT|ES							N		186_47074
